Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404,Änderung,changed_entries,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410
Auftragstatus Entsperren,SG15,STS,4405,,Z14,,erfolgreich,X [95] ⊻ [137] ⊻ [96] ⊻ [138],"[95] Wenn in diesem STS DE1131 = E_0499
[96] Wenn in diesem STS DE1131 = E_0487
[137] Wenn in diesem STS DE1131 = E_1005
[138] Wenn in diesem STS DE1131 = E_1020",73,,,Auftragstatus Entsperren,SG15,STS,4405,,Z14,,erfolgreich,X [95] ⊻ [137] ⊻ [96] ⊻ [138],"[95] Wenn in diesem STS DE1131 = E_0499
[96] Wenn in diesem STS DE1131 = E_0487
[137] Wenn in diesem STS DE1131 = E_1005
[138] Wenn in diesem STS DE1131 = E_1020",73
Auftragstatus Entsperren,SG15,STS,9013,00108,,,Code des Prüfschritts,X ((([97] ⊻ [98]) ∧ ([95] ⊻ [137])) ⊻ [99] ⊻ [139]),"[95] Wenn in diesem STS DE1131 = E_0499
[97] Wenn STS+Z38+Z13 vorhanden, dann sind nur Codes aus dem EBD-Cluster gescheitert möglich.
[98] Wenn STS+Z38+Z14 vorhanden, dann sind nur Codes aus dem EBD-Cluster erfolgreich möglich.
[99] Wenn in diesem STS DE1131 = E_0487, dann ist nur der Code A01 möglich.
[137] Wenn in diesem STS DE1131 = E_1005
[139] Wenn in diesem STS DE1131 = E_1020, dann ist nur der Code A01 möglich.",74,,,Auftragstatus Entsperren,SG15,STS,9013,00108,,,Code des Prüfschritts,X ((([97] ⊻ [98]) ∧ ([95] ⊻ [137])) ⊻ [99] ⊻ [139]),"[95] Wenn in diesem STS DE1131 = E_0499
[97] Wenn STS+Z38+Z13 vorhanden, dann sind nur Codes aus dem EBD-Cluster gescheitert möglich.
[98] Wenn STS+Z38+Z14 vorhanden, dann sind nur Codes aus dem EBD-Cluster erfolgreich möglich.
[99] Wenn in diesem STS DE1131 = E_0487, dann ist nur der Code A01 möglich.
[137] Wenn in diesem STS DE1131 = E_1005
[139] Wenn in diesem STS DE1131 = E_1020, dann ist nur der Code A01 möglich.",74
Auftragstatus Entsperren,SG15,STS,1131,00108,E_0487,,EBD Nr. E_0487,X,,75,,,Auftragstatus Entsperren,SG15,STS,1131,00108,E_0487,,EBD Nr. E_0487,X,,75
Auftragstatus Entsperren,SG15,STS,1131,,E_0499,,EBD Nr. E_0499,X,,76,,,Auftragstatus Entsperren,SG15,STS,1131,,E_0499,,EBD Nr. E_0499,X,,76
Auftragstatus Entsperren,SG15,STS,1131,,E_1005,,EBD Nr. E_1005,X,,77,,,Auftragstatus Entsperren,SG15,STS,1131,,E_1005,,EBD Nr. E_1005,X,,77
Auftragstatus Entsperren,SG15,STS,1131,,E_1020,,EBD Nr. E_1020,X,,78,,,Auftragstatus Entsperren,SG15,STS,1131,,E_1020,,EBD Nr. E_1020,X,,78
Prüfidentifikator,SG15,RFF,,00109,,,,Muss,,79,,,Prüfidentifikator,SG15,RFF,,00109,,,,Muss,,79
Prüfidentifikator,SG15,RFF,1153,00109,Z13,,Prüfidentifikator,X,,80,,,Prüfidentifikator,SG15,RFF,1153,00109,Z13,,Prüfidentifikator,X,,80
Prüfidentifikator,SG15,RFF,1154,00109,21039,,"GPKE, Awh Sperrp. Gas / Auftragsstatus (Sperren)",X,,81,,,Prüfidentifikator,SG15,RFF,1154,00109,21039,,"GPKE, Awh Sperrp. Gas / Auftragsstatus (Sperren)",X,,81
Datum/Uhrzeit/Zeitspanne,SG15,DTM,,00110,,,,Muss [80],[80] Wenn STS+Z38+Z14 in dieser SG14 vorhanden,82,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,,00110,,,,Muss [80],[80] Wenn STS+Z38+Z14 in dieser SG14 vorhanden,82
Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,00110,293,,Fertigstellungsdatum/-zeit,X,,83,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,00110,293,,Fertigstellungsdatum/-zeit,X,,83
Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,00110,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00",84,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,00110,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00",84
Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,00110,303,,CCYYMMDDHHMMZZZ,X,,85,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,00110,303,,CCYYMMDDHHMMZZZ,X,,85
Sendungspositionseinzelhei ten,SG25,,,,,,,Muss [84] ⊻ [136],"[84] Wenn STS+Z38+Z13+A02: E_0499 in dieser SG14 vorhanden
[136] Wenn STS+Z38+Z13+A02: E_1005 in dieser SG14 vorhanden",86,,,Sendungspositionseinzelhei ten,SG25,,,,,,,Muss [84] ⊻ [136],"[84] Wenn STS+Z38+Z13+A02: E_0499 in dieser SG14 vorhanden
[136] Wenn STS+Z38+Z13+A02: E_1005 in dieser SG14 vorhanden",86
Sendungspositionseinzelhei ten,SG25,GID,,00111,,,,Muss,,87,,,Sendungspositionseinzelhei ten,SG25,GID,,00111,,,,Muss,,87
Sendungspositionseinzelhei ten,SG25,GID,1496,00111,,,Sendungsposition,X [903],[903] Format: Möglicher Wert: 1,88,,,Sendungspositionseinzelhei ten,SG25,GID,1496,00111,,,Sendungsposition,X [903],[903] Format: Möglicher Wert: 1,88
Freier Text,SG25,FTX,,00112,,,,Muss,,89,,,Freier Text,SG25,FTX,,00112,,,,Muss,,89
Freier Text,SG25,FTX,4451,00112,(für allgemeine Hinweise),,,ACB,,90,,,Freier Text,SG25,FTX,4451,00112,(für allgemeine Hinweise),,,ACB,,90
Freier Text,SG25,FTX,4440,00112,,,Freier Text,X,,91,,,Freier Text,SG25,FTX,4440,00112,,,Freier Text,X,,91
Nachrichten-Endesegment,,UNT,,00126,,,,Muss,,92,,,Nachrichten-Endesegment,,UNT,,00126,,,,Muss,,92
Nachrichten-Endesegment,,UNT,0074,00126,,,Anzahl der Segmente in einer Nachricht,X,,93,,,Nachrichten-Endesegment,,UNT,0074,00126,,,Anzahl der Segmente in einer Nachricht,X,,93
Nachrichten-Endesegment,,UNT,0062,00126,,,Nachrichten-Referenznummer,X,,94,,,Nachrichten-Endesegment,,UNT,0062,00126,,,Nachrichten-Referenznummer,X,,94
